tau,mag_triple,mag_bin_q4,mag_bin_q2
-1.9452389048e-01,5.0540951656e+00,5.0539563232e+00,5.0539879133e+00
-1.9444388888e-01,5.0559969218e+00,5.0558579779e+00,5.0558895962e+00
-1.9436388728e-01,5.0579001329e+00,5.0577610872e+00,5.0577927340e+00
-1.9428388568e-01,5.0598048004e+00,5.0596656529e+00,5.0596973280e+00
-1.9420388408e-01,5.0617109259e+00,5.0615716765e+00,5.0616033801e+00
-1.9412388248e-01,5.0636185111e+00,5.0634791596e+00,5.0635108916e+00
-1.9404388088e-01,5.0655275575e+00,5.0653881037e+00,5.0654198643e+00
-1.9396387928e-01,5.0674380668e+00,5.0672985107e+00,5.0673302998e+00
-1.9388387768e-01,5.0693500405e+00,5.0692103819e+00,5.0692421996e+00
-1.9380387608e-01,5.0712634802e+00,5.0711237190e+00,5.0711555654e+00
-1.9372387448e-01,5.0731783877e+00,5.0730385237e+00,5.0730703987e+00
-1.9364387288e-01,5.0750947643e+00,5.0749547974e+00,5.0749867012e+00
-1.9356387128e-01,5.0770126119e+00,5.0768725420e+00,5.0769044745e+00
-1.9348386968e-01,5.0789319320e+00,5.0787917589e+00,5.0788237202e+00
-1.9340386808e-01,5.0808527261e+00,5.0807124498e+00,5.0807444399e+00
-1.9332386648e-01,5.0827749960e+00,5.0826346163e+00,5.0826666352e+00
-1.9324386488e-01,5.0846987433e+00,5.0845582600e+00,5.0845903078e+00
-1.9316386328e-01,5.0866239695e+00,5.0864833825e+00,5.0865154593e+00
-1.9308386168e-01,5.0885506764e+00,5.0884099856e+00,5.0884420913e+00
-1.9300386008e-01,5.0904788655e+00,5.0903380707e+00,5.0903702055e+00
-1.9292385848e-01,5.0924085384e+00,5.0922676395e+00,5.0922998034e+00
-1.9284385688e-01,5.0943396969e+00,5.0941986938e+00,5.0942308867e+00
-1.9276385528e-01,5.0962723425e+00,5.0961312350e+00,5.0961634570e+00
-1.9268385368e-01,5.0982064768e+00,5.0980652649e+00,5.0980975161e+00
-1.9260385208e-01,5.1001421016e+00,5.1000007850e+00,5.1000330654e+00
-1.9252385048e-01,5.1020792184e+00,5.1019377971e+00,5.1019701068e+00
-1.9244384888e-01,5.1040178290e+00,5.1038763027e+00,5.1039086417e+00
-1.9236384728e-01,5.1059579349e+00,5.1058163036e+00,5.1058486719e+00
-1.9228384568e-01,5.1078995377e+00,5.1077578013e+00,5.1077901989e+00
-1.9220384408e-01,5.1098426393e+00,5.1097007976e+00,5.1097332246e+00
-1.9212384248e-01,5.1117872411e+00,5.1116452940e+00,5.1116777504e+00
-1.9204384088e-01,5.1137333450e+00,5.1135912922e+00,5.1136237781e+00
-1.9196383928e-01,5.1156809524e+00,5.1155387939e+00,5.1155713094e+00
-1.9188383768e-01,5.1176300651e+00,5.1174878008e+00,5.1175203458e+00
-1.9180383608e-01,5.1195806848e+00,5.1194383145e+00,5.1194708891e+00
-1.9172383448e-01,5.1215328131e+00,5.1213903366e+00,5.1214229409e+00
-1.9164383288e-01,5.1234864516e+00,5.1233438689e+00,5.1233765028e+00
-1.9156383128e-01,5.1254416022e+00,5.1252989130e+00,5.1253315767e+00
-1.9148382968e-01,5.1273982663e+00,5.1272554706e+00,5.1272881640e+00
-1.9140382808e-01,5.1293564458e+00,5.1292135434e+00,5.1292462666e+00
-1.9132382648e-01,5.1313161422e+00,5.1311731330e+00,5.1312058860e+00
-1.9124382488e-01,5.1332773573e+00,5.1331342411e+00,5.1331670240e+00
-1.9116382328e-01,5.1352400927e+00,5.1350968695e+00,5.1351296823e+00
-1.9108382168e-01,5.1372043502e+00,5.1370610197e+00,5.1370938625e+00
-1.9100382008e-01,5.1391701314e+00,5.1390266935e+00,5.1390595663e+00
-1.9092381848e-01,5.1411374380e+00,5.1409938926e+00,5.1410267954e+00
-1.9084381688e-01,5.1431062717e+00,5.1429626186e+00,5.1429955515e+00
-1.9076381528e-01,5.1450766342e+00,5.1449328733e+00,5.1449658363e+00
-1.9068381368e-01,5.1470485271e+00,5.1469046583e+00,5.1469376515e+00
-1.9060381208e-01,5.1490219523e+00,5.1488779754e+00,5.1489109987e+00
-1.9052381048e-01,5.1509969114e+00,5.1508528263e+00,5.1508858798e+00
-1.9044380888e-01,5.1529734060e+00,5.1528292125e+00,5.1528622964e+00
-1.9036380728e-01,5.1549514380e+00,5.1548071360e+00,5.1548402502e+00
-1.9028380568e-01,5.1569310090e+00,5.1567865983e+00,5.1568197428e+00
-1.9020380408e-01,5.1589121207e+00,5.1587676012e+00,5.1588007762e+00
-1.9012380248e-01,5.1608947748e+00,5.1607501464e+00,5.1607833518e+00
-1.9004380088e-01,5.1628789732e+00,5.1627342357e+00,5.1627674715e+00
-1.8996379928e-01,5.1648647173e+00,5.1647198706e+00,5.1647531370e+00
-1.8988379768e-01,5.1668520091e+00,5.1667070530e+00,5.1667403500e+00
-1.8980379608e-01,5.1688408502e+00,5.1686957846e+00,5.1687291121e+00
-1.8972379448e-01,5.1708312424e+00,5.1706860671e+00,5.1707194253e+00
-1.8964379288e-01,5.1728231873e+00,5.1726779022e+00,5.1727112911e+00
-1.8956379128e-01,5.1748166867e+00,5.1746712917e+00,5.1747047113e+00
-1.8948378968e-01,5.1768117424e+00,5.1766662373e+00,5.1766996877e+00
-1.8940378808e-01,5.1788083560e+00,5.1786627407e+00,5.1786962219e+00
-1.8932378648e-01,5.1808065294e+00,5.1806608037e+00,5.1806943157e+00
-1.8924378488e-01,5.1828062642e+00,5.1826604280e+00,5.1826939709e+00
-1.8916378328e-01,5.1848075623e+00,5.1846616154e+00,5.1846951892e+00
-1.8908378168e-01,5.1868104253e+00,5.1866643676e+00,5.1866979724e+00
-1.8900378008e-01,5.1888148549e+00,5.1886686863e+00,5.1887023221e+00
-1.8892377848e-01,5.1908208531e+00,5.1906745733e+00,5.1907082402e+00
-1.8884377688e-01,5.1928284214e+00,5.1926820304e+00,5.1927157284e+00
-1.8876377528e-01,5.1948375617e+00,5.1946910592e+00,5.1947247884e+00
-1.8868377368e-01,5.1968482757e+00,5.1967016617e+00,5.1967354220e+00
-1.8860377208e-01,5.1988605652e+00,5.1987138395e+00,5.1987476311e+00
-1.8852377048e-01,5.2008744319e+00,5.2007275944e+00,5.2007614172e+00
-1.8844376888e-01,5.2028898777e+00,5.2027429281e+00,5.2027767823e+00
-1.8836376728e-01,5.2049069042e+00,5.2047598425e+00,5.2047937280e+00
-1.8828376568e-01,5.2069255132e+00,5.2067783393e+00,5.2068122562e+00
-1.8820376408e-01,5.2089457066e+00,5.2087984202e+00,5.2088323686e+00
-1.8812376248e-01,5.2109674861e+00,5.2108200871e+00,5.2108540670e+00
-1.8804376088e-01,5.2129908535e+00,5.2128433418e+00,5.2128773531e+00
-1.8796375928e-01,5.2150158105e+00,5.2148681859e+00,5.2149022288e+00
-1.8788375768e-01,5.2170423590e+00,5.2168946213e+00,5.2169286959e+00
-1.8780375608e-01,5.2190705007e+00,5.2189226499e+00,5.2189567561e+00
-1.8772375448e-01,5.2211002375e+00,5.2209522733e+00,5.2209864112e+00
-1.8764375288e-01,5.2231315710e+00,5.2229834933e+00,5.2230176630e+00
-1.8756375128e-01,5.2251645032e+00,5.2250163118e+00,5.2250505133e+00
-1.8748374967e-01,5.2271990357e+00,5.2270507306e+00,5.2270849639e+00
-1.8740374807e-01,5.2292351705e+00,5.2290867514e+00,5.2291210166e+00
-1.8732374647e-01,5.2312729093e+00,5.2311243761e+00,5.2311586732e+00
-1.8724374487e-01,5.2333122538e+00,5.2331636064e+00,5.2331979354e+00
-1.8716374327e-01,5.2353532060e+00,5.2352044442e+00,5.2352388053e+00
-1.8708374167e-01,5.2373957677e+00,5.2372468913e+00,5.2372812844e+00
-1.8700374007e-01,5.2394399406e+00,5.2392909495e+00,5.2393253746e+00
-1.8692373847e-01,5.2414857265e+00,5.2413366206e+00,5.2413710779e+00
-1.8684373687e-01,5.2435331273e+00,5.2433839064e+00,5.2434183958e+00
-1.8676373527e-01,5.2455821448e+00,5.2454328087e+00,5.2454673304e+00
-1.8668373367e-01,5.2476327808e+00,5.2474833294e+00,5.2475178834e+00
-1.8660373207e-01,5.2496850372e+00,5.2495354703e+00,5.2495700566e+00
-1.8652373047e-01,5.2517389157e+00,5.2515892332e+00,5.2516238518e+00
-1.8644372887e-01,5.2537944183e+00,5.2536446200e+00,5.2536792710e+00
-1.8636372727e-01,5.2558515466e+00,5.2557016324e+00,5.2557363159e+00
-1.8628372567e-01,5.2579103027e+00,5.2577602724e+00,5.2577949883e+00
-1.8620372407e-01,5.2599706883e+00,5.2598205417e+00,5.2598552902e+00
-1.8612372247e-01,5.2620327052e+00,5.2618824422e+00,5.2619172232e+00
-1.8604372087e-01,5.2640963553e+00,5.2639459757e+00,5.2639807894e+00
-1.8596371927e-01,5.2661616405e+00,5.2660111442e+00,5.2660459905e+00
-1.8588371767e-01,5.2682285625e+00,5.2680779494e+00,5.2681128284e+00
-1.8580371607e-01,5.2702971233e+00,5.2701463931e+00,5.2701813050e+00
-1.8572371447e-01,5.2723673247e+00,5.2722164774e+00,5.2722514220e+00
-1.8564371287e-01,5.2744391686e+00,5.2742882039e+00,5.2743231814e+00
-1.8556371127e-01,5.2765126568e+00,5.2763615746e+00,5.2763965849e+00
-1.8548370967e-01,5.2785877912e+00,5.2784365913e+00,5.2784716346e+00
-1.8540370807e-01,5.2806645736e+00,5.2805132559e+00,5.2805483322e+00
-1.8532370647e-01,5.2827430059e+00,5.2825915702e+00,5.2826266796e+00
-1.8524370487e-01,5.2848230900e+00,5.2846715362e+00,5.2847066786e+00
-1.8516370327e-01,5.2869048278e+00,5.2867531557e+00,5.2867883312e+00
-1.8508370167e-01,5.2889882211e+00,5.2888364306e+00,5.2888716393e+00
-1.8500370007e-01,5.2910732719e+00,5.2909213627e+00,5.2909566046e+00
-1.8492369847e-01,5.2931599819e+00,5.2930079540e+00,5.2930432291e+00
-1.8484369687e-01,5.2952483532e+00,5.2950962063e+00,5.2951315147e+00
-1.8476369527e-01,5.2973383875e+00,5.2971861215e+00,5.2972214633e+00
-1.8468369367e-01,5.2994300867e+00,5.2992777015e+00,5.2993130767e+00
-1.8460369207e-01,5.3015234529e+00,5.3013709482e+00,5.3014063568e+00
-1.8452369047e-01,5.3036184877e+00,5.3034658635e+00,5.3035013056e+00
-1.8444368887e-01,5.3057151932e+00,5.3055624493e+00,5.3055979249e+00
-1.8436368727e-01,5.3078135713e+00,5.3076607074e+00,5.3076962167e+00
-1.8428368567e-01,5.3099136238e+00,5.3097606399e+00,5.3097961827e+00
-1.8420368407e-01,5.3120153527e+00,5.3118622485e+00,5.3118978251e+00
-1.8412368247e-01,5.3141187599e+00,5.3139655353e+00,5.3140011456e+00
-1.8404368087e-01,5.3162238472e+00,5.3160705021e+00,5.3161061461e+00
-1.8396367927e-01,5.3183306167e+00,5.3181771508e+00,5.3182128286e+00
-1.8388367767e-01,5.3204390701e+00,5.3202854834e+00,5.3203211951e+00
-1.8380367607e-01,5.3225492095e+00,5.3223955017e+00,5.3224312473e+00
-1.8372367447e-01,5.3246610367e+00,5.3245072078e+00,5.3245429873e+00
-1.8364367287e-01,5.3267745538e+00,5.3266206034e+00,5.3266564170e+00
-1.8356367127e-01,5.3288897625e+00,5.3287356906e+00,5.3287715382e+00
-1.8348366967e-01,5.3310066649e+00,5.3308524713e+00,5.3308883530e+00
-1.8340366807e-01,5.3331252629e+00,5.3329709474e+00,5.3330068633e+00
-1.8332366647e-01,5.3352455584e+00,5.3350911209e+00,5.3351270709e+00
-1.8324366487e-01,5.3373675534e+00,5.3372129936e+00,5.3372489779e+00
-1.8316366327e-01,5.3394912497e+00,5.3393365676e+00,5.3393725862e+00
-1.8308366167e-01,5.3416166494e+00,5.3414618448e+00,5.3414978977e+00
-1.8300366007e-01,5.3437437544e+00,5.3435888271e+00,5.3436249144e+00
-1.8292365847e-01,5.3458725667e+00,5.3457175165e+00,5.3457536382e+00
-1.8284365687e-01,5.3480030882e+00,5.3478479149e+00,5.3478840711e+00
-1.8276365527e-01,5.3501353208e+00,5.3499800243e+00,5.3500162150e+00
-1.8268365367e-01,5.3522692665e+00,5.3521138467e+00,5.3521500720e+00
-1.8260365207e-01,5.3544049273e+00,5.3542493839e+00,5.3542856439e+00
-1.8252365047e-01,5.3565423052e+00,5.3563866381e+00,5.3564229327e+00
-1.8244364887e-01,5.3586814021e+00,5.3585256111e+00,5.3585619404e+00
-1.8236364727e-01,5.3608222200e+00,5.3606663049e+00,5.3607026690e+00
-1.8228364567e-01,5.3629647608e+00,5.3628087216e+00,5.3628451205e+00
-1.8220364407e-01,5.3651090266e+00,5.3649528630e+00,5.3649892967e+00
-1.8212364247e-01,5.3672550193e+00,5.3670987311e+00,5.3671351998e+00
-1.8204364087e-01,5.3694027409e+00,5.3692463280e+00,5.3692828316e+00
-1.8196363927e-01,5.3715521935e+00,5.3713956556e+00,5.3714321943e+00
-1.8188363767e-01,5.3737033788e+00,5.3735467159e+00,5.3735832896e+00
-1.8180363607e-01,5.3758562991e+00,5.3756995109e+00,5.3757361198e+00
-1.8172363447e-01,5.3780109562e+00,5.3778540426e+00,5.3778906866e+00
-1.8164363287e-01,5.3801673522e+00,5.3800103131e+00,5.3800469922e+00
-1.8156363127e-01,5.3823254891e+00,5.3821683241e+00,5.3822050386e+00
-1.8148362967e-01,5.3844853688e+00,5.3843280779e+00,5.3843648277e+00
-1.8140362807e-01,5.3866469935e+00,5.3864895764e+00,5.3865263616e+00
-1.8132362647e-01,5.3888103650e+00,5.3886528217e+00,5.3886896422e+00
-1.8124362487e-01,5.3909754854e+00,5.3908178156e+00,5.3908546716e+00
-1.8116362327e-01,5.3931423567e+00,5.3929845603e+00,5.3930214518e+00
-1.8108362167e-01,5.3953109809e+00,5.3951530577e+00,5.3951899848e+00
-1.8100362007e-01,5.3974813601e+00,5.3973233099e+00,5.3973602726e+00
-1.8092361847e-01,5.3996534963e+00,5.3994953190e+00,5.3995323173e+00
-1.8084361687e-01,5.4018273915e+00,5.4016690868e+00,5.4017061208e+00
-1.8076361527e-01,5.4040030477e+00,5.4038446155e+00,5.4038816853e+00
-1.8068361367e-01,5.4061804670e+00,5.4060219071e+00,5.4060590127e+00
-1.8060361207e-01,5.4083596514e+00,5.4082009636e+00,5.4082381051e+00
-1.8052361047e-01,5.4105406029e+00,5.4103817871e+00,5.4104189645e+00
-1.8044360887e-01,5.4127233236e+00,5.4125643797e+00,5.4126015930e+00
-1.8036360727e-01,5.4149078156e+00,5.4147487432e+00,5.4147859926e+00
-1.8028360567e-01,5.4170940808e+00,5.4169348799e+00,5.4169721653e+00
-1.8020360407e-01,5.4192821214e+00,5.4191227917e+00,5.4191601133e+00
-1.8012360247e-01,5.4214719394e+00,5.4213124808e+00,5.4213498385e+00
-1.8004360087e-01,5.4236635368e+00,5.4235039491e+00,5.4235413430e+00
-1.7996359927e-01,5.4258569157e+00,5.4256971987e+00,5.4257346289e+00
-1.7988359767e-01,5.4280520782e+00,5.4278922317e+00,5.4279296982e+00
-1.7980359607e-01,5.4302490263e+00,5.4300890502e+00,5.4301265530e+00
-1.7972359447e-01,5.4324477621e+00,5.4322876561e+00,5.4323251954e+00
-1.7964359287e-01,5.4346482877e+00,5.4344880517e+00,5.4345256275e+00
-1.7956359127e-01,5.4368506051e+00,5.4366902390e+00,5.4367278513e+00
-1.7948358967e-01,5.4390547165e+00,5.4388942200e+00,5.4389318689e+00
-1.7940358807e-01,5.4412606239e+00,5.4410999968e+00,5.4411376823e+00
-1.7932358647e-01,5.4434683293e+00,5.4433075716e+00,5.4433452938e+00
-1.7924358487e-01,5.4456778350e+00,5.4455169463e+00,5.4455547053e+00
-1.7916358327e-01,5.4478891429e+00,5.4477281232e+00,5.4477659189e+00
-1.7908358167e-01,5.4501022553e+00,5.4499411042e+00,5.4499789368e+00
-1.7900358007e-01,5.4523171740e+00,5.4521558915e+00,5.4521937610e+00
-1.7892357847e-01,5.4545339014e+00,5.4543724872e+00,5.4544103936e+00
-1.7884357687e-01,5.4567524394e+00,5.4565908934e+00,5.4566288368e+00
-1.7876357527e-01,5.4589727902e+00,5.4588111122e+00,5.4588490927e+00
-1.7868357367e-01,5.4611949559e+00,5.4610331457e+00,5.4610711633e+00
-1.7860357207e-01,5.4634189386e+00,5.4632569960e+00,5.4632950507e+00
-1.7852357047e-01,5.4656447404e+00,5.4654826652e+00,5.4655207572e+00
-1.7844356887e-01,5.4678723634e+00,5.4677101555e+00,5.4677482847e+00
-1.7836356727e-01,5.4701018098e+00,5.4699394690e+00,5.4699776355e+00
-1.7828356567e-01,5.4723330817e+00,5.4721706077e+00,5.4722088116e+00
-1.7820356407e-01,5.4745661811e+00,5.4744035739e+00,5.4744418152e+00
-1.7812356247e-01,5.4768011104e+00,5.4766383696e+00,5.4766766484e+00
-1.7804356087e-01,5.4790378715e+00,5.4788749971e+00,5.4789133133e+00
-1.7796355927e-01,5.4812764666e+00,5.4811134583e+00,5.4811518122e+00
-1.7788355767e-01,5.4835168979e+00,5.4833537555e+00,5.4833921470e+00
-1.7780355607e-01,5.4857591674e+00,5.4855958909e+00,5.4856343201e+00
-1.7772355447e-01,5.4880032775e+00,5.4878398664e+00,5.4878783334e+00
-1.7764355287e-01,5.4902492301e+00,5.4900856844e+00,5.4901241892e+00
-1.7756355127e-01,5.4924970274e+00,5.4923333470e+00,5.4923718896e+00
-1.7748354967e-01,5.4947466717e+00,5.4945828563e+00,5.4946214368e+00
-1.7740354807e-01,5.4969981651e+00,5.4968342144e+00,5.4968728329e+00
-1.7732354647e-01,5.4992515097e+00,5.4990874236e+00,5.4991260801e+00
-1.7724354487e-01,5.5015067076e+00,5.5013424861e+00,5.5013811806e+00
-1.7716354327e-01,5.5037637612e+00,5.5035994038e+00,5.5036381365e+00
-1.7708354167e-01,5.5060226725e+00,5.5058581792e+00,5.5058969500e+00
-1.7700354007e-01,5.5082834437e+00,5.5081188143e+00,5.5081576234e+00
-1.7692353847e-01,5.5105460770e+00,5.5103813112e+00,5.5104201586e+00
-1.7684353687e-01,5.5128105746e+00,5.5126456723e+00,5.5126845580e+00
-1.7676353527e-01,5.5150769387e+00,5.5149118996e+00,5.5149508238e+00
-1.7668353367e-01,5.5173451714e+00,5.5171799954e+00,5.5172189580e+00
-1.7660353207e-01,5.5196152750e+00,5.5194499619e+00,5.5194889630e+00
-1.7652353047e-01,5.5218872516e+00,5.5217218012e+00,5.5217608409e+00
-1.7644352887e-01,5.5241611034e+00,5.5239955156e+00,5.5240345939e+00
-1.7636352727e-01,5.5264368327e+00,5.5262711072e+00,5.5263102241e+00
-1.7628352567e-01,5.5287144417e+00,5.5285485782e+00,5.5285877340e+00
-1.7620352407e-01,5.5309830974e+00,5.5308279310e+00,5.5308671255e+00
-1.7612352247e-01,5.5332644691e+00,5.5331091676e+00,5.5331484009e+00
-1.7604352087e-01,5.5355477272e+00,5.5353922903e+00,5.5354315625e+00
-1.7596351927e-01,5.5378328737e+00,5.5376773013e+00,5.5377166125e+00
-1.7588351767e-01,5.5401199110e+00,5.5399642029e+00,5.5400035531e+00
-1.7580351607e-01,5.5424088413e+00,5.5422529972e+00,5.5422923865e+00
-1.7572351447e-01,5.5446996667e+00,5.5445436865e+00,5.5445831149e+00
-1.7564351287e-01,5.5469923895e+00,5.5468362730e+00,5.5468757406e+00
-1.7556351127e-01,5.5492870120e+00,5.5491307590e+00,5.5491702658e+00
-1.7548350967e-01,5.5515835364e+00,5.5514271466e+00,5.5514666928e+00
-1.7540350807e-01,5.5538819649e+00,5.5537254382e+00,5.5537650237e+00
-1.7532350647e-01,5.5561822998e+00,5.5560256360e+00,5.5560652609e+00
-1.7524350487e-01,5.5584845433e+00,5.5583277422e+00,5.5583674066e+00
-1.7516350327e-01,5.5607886978e+00,5.5606317591e+00,5.5606714630e+00
-1.7508350167e-01,5.5630947653e+00,5.5629376889e+00,5.5629774324e+00
-1.7500350007e-01,5.5654027482e+00,5.5652455339e+00,5.5652853171e+00
-1.7492349847e-01,5.5677126488e+00,5.5675552964e+00,5.5675951193e+00
-1.7484349687e-01,5.5700244693e+00,5.5698669786e+00,5.5699068412e+00
-1.7476349527e-01,5.5723382121e+00,5.5721805828e+00,5.5722204852e+00
-1.7468349367e-01,5.5746538792e+00,5.5744961112e+00,5.5745360536e+00
-1.7460349207e-01,5.5769714731e+00,5.5768135662e+00,5.5768535485e+00
-1.7452349047e-01,5.5792909961e+00,5.5791329500e+00,5.5791729723e+00
-1.7444348887e-01,5.5816124503e+00,5.5814542649e+00,5.5814943272e+00
-1.7436348727e-01,5.5839358381e+00,5.5837775132e+00,5.5838176156e+00
-1.7428348567e-01,5.5862611619e+00,5.5861026972e+00,5.5861428398e+00
-1.7420348407e-01,5.5885884237e+00,5.5884298191e+00,5.5884700019e+00
-1.7412348247e-01,5.5909176261e+00,5.5907588813e+00,5.5907991044e+00
-1.7404348087e-01,5.5932487712e+00,5.5930898861e+00,5.5931301495e+00
-1.7396347927e-01,5.5955818614e+00,5.5954228357e+00,5.5954631395e+00
-1.7388347767e-01,5.5979168990e+00,5.5977577325e+00,5.5977980768e+00
-1.7380347607e-01,5.6002538862e+00,5.6000945788e+00,5.6001349636e+00
-1.7372347447e-01,5.6025928255e+00,5.6024333768e+00,5.6024738023e+00
-1.7364347287e-01,5.6049337191e+00,5.6047741290e+00,5.6048145951e+00
-1.7356347127e-01,5.6072765693e+00,5.6071168377e+00,5.6071573444e+00
-1.7348346967e-01,5.6096213785e+00,5.6094615050e+00,5.6095020526e+00
-1.7340346807e-01,5.6119681490e+00,5.6118081335e+00,5.6118487219e+00
-1.7332346647e-01,5.6143168831e+00,5.6141567254e+00,5.6141973546e+00
-1.7324346487e-01,5.6166675831e+00,5.6165072830e+00,5.6165479532e+00
-1.7316346327e-01,5.6190202515e+00,5.6188598088e+00,5.6189005199e+00
-1.7308346167e-01,5.6213748905e+00,5.6212143049e+00,5.6212550572e+00
-1.7300346007e-01,5.6237315025e+00,5.6235707739e+00,5.6236115672e+00
-1.7292345847e-01,5.6260900899e+00,5.6259292179e+00,5.6259700524e+00
-1.7284345687e-01,5.6284506549e+00,5.6282896395e+00,5.6283305152e+00
-1.7276345527e-01,5.6308131999e+00,5.6306520408e+00,5.6306929579e+00
-1.7268345367e-01,5.6331777274e+00,5.6330164244e+00,5.6330573828e+00
-1.7260345207e-01,5.6355442396e+00,5.6353827925e+00,5.6354237923e+00
-1.7252345047e-01,5.6379127390e+00,5.6377511475e+00,5.6377921889e+00
-1.7244344887e-01,5.6402832279e+00,5.6401214918e+00,5.6401625747e+00
-1.7236344727e-01,5.6426557086e+00,5.6424938278e+00,5.6425349523e+00
-1.7228344567e-01,5.6450301836e+00,5.6448681578e+00,5.6449093240e+00
-1.7220344407e-01,5.6474066552e+00,5.6472444843e+00,5.6472856922e+00
-1.7212344247e-01,5.6497851259e+00,5.6496228095e+00,5.6496640592e+00
-1.7204344087e-01,5.6521655980e+00,5.6520031360e+00,5.6520444275e+00
-1.7196343927e-01,5.6545480738e+00,5.6543854660e+00,5.6544267995e+00
-1.7188343767e-01,5.6569325559e+00,5.6567698020e+00,5.6568111775e+00
-1.7180343607e-01,5.6593190465e+00,5.6591561464e+00,5.6591975639e+00
-1.7172343447e-01,5.6617075482e+00,5.6615445016e+00,5.6615859612e+00
-1.7164343287e-01,5.6640980632e+00,5.6639348699e+00,5.6639763717e+00
-1.7156343127e-01,5.6664905941e+00,5.6663272539e+00,5.6663687979e+00
-1.7148342967e-01,5.6688851432e+00,5.6687216558e+00,5.6687632421e+00
-1.7140342807e-01,5.6712817130e+00,5.6711180782e+00,5.6711597069e+00
-1.7132342647e-01,5.6736803058e+00,5.6735165234e+00,5.6735581945e+00
-1.7124342487e-01,5.6760809241e+00,5.6759169939e+00,5.6759587075e+00
-1.7116342327e-01,5.6784835703e+00,5.6783194922e+00,5.6783612482e+00
-1.7108342167e-01,5.6808882469e+00,5.6807240205e+00,5.6807658192e+00
-1.7100342007e-01,5.6832949562e+00,5.6831305814e+00,5.6831724227e+00
-1.7092341847e-01,5.6857037008e+00,5.6855391773e+00,5.6855810614e+00
-1.7084341687e-01,5.6881144831e+00,5.6879498106e+00,5.6879917375e+00
-1.7076341527e-01,5.6905273054e+00,5.6903624839e+00,5.6904044536e+00
-1.7068341367e-01,5.6929421704e+00,5.6927771995e+00,5.6928192122e+00
-1.7060341207e-01,5.6953590803e+00,5.6951939599e+00,5.6952360155e+00
-1.7052341047e-01,5.6977780377e+00,5.6976127675e+00,5.6976548662e+00
-1.7044340887e-01,5.7001990451e+00,5.7000336249e+00,5.7000757667e+00
-1.7036340727e-01,5.7026221049e+00,5.7024565344e+00,5.7024987194e+00
-1.7028340567e-01,5.7050472196e+00,5.7048814986e+00,5.7049237269e+00
-1.7020340407e-01,5.7074743916e+00,5.7073085199e+00,5.7073507915e+00
-1.7012340247e-01,5.7099036234e+00,5.7097376008e+00,5.7097799158e+00
-1.7004340087e-01,5.7123349175e+00,5.7121687438e+00,5.7122111022e+00
-1.6996339927e-01,5.7147682765e+00,5.7146019514e+00,5.7146443533e+00
-1.6988339767e-01,5.7172037027e+00,5.7170372260e+00,5.7170796714e+00
-1.6980339607e-01,5.7196411986e+00,5.7194745701e+00,5.7195170592e+00
-1.6972339447e-01,5.7220807669e+00,5.7219139863e+00,5.7219565191e+00
-1.6964339287e-01,5.7245224099e+00,5.7243554770e+00,5.7243980536e+00
-1.6956339127e-01,5.7269661301e+00,5.7267990448e+00,5.7268416652e+00
-1.6948338967e-01,5.7294119302e+00,5.7292446921e+00,5.7292873564e+00
-1.6940338807e-01,5.7318598125e+00,5.7316924215e+00,5.7317351297e+00
-1.6932338647e-01,5.7343097796e+00,5.7341422354e+00,5.7341849877e+00
-1.6924338487e-01,5.7367618341e+00,5.7365941364e+00,5.7366369328e+00
-1.6916338327e-01,5.7392159783e+00,5.7390481270e+00,5.7390909676e+00
-1.6908338167e-01,5.7416722150e+00,5.7415042098e+00,5.7415470946e+00
-1.6900338007e-01,5.7441305465e+00,5.7439623872e+00,5.7440053163e+00
-1.6892337847e-01,5.7465909755e+00,5.7464226619e+00,5.7464656353e+00
-1.6884337687e-01,5.7490535045e+00,5.7488850362e+00,5.7489280541e+00
-1.6876337527e-01,5.7515181359e+00,5.7513495129e+00,5.7513925752e+00
-1.6868337367e-01,5.7539848724e+00,5.7538160943e+00,5.7538592012e+00
-1.6860337207e-01,5.7564537165e+00,5.7562847831e+00,5.7563279347e+00
-1.6852337047e-01,5.7589246708e+00,5.7587555819e+00,5.7587987781e+00
-1.6844336887e-01,5.7613977378e+00,5.7612284931e+00,5.7612717341e+00
-1.6836336727e-01,5.7638729201e+00,5.7637035194e+00,5.7637468052e+00
-1.6828336567e-01,5.7663502202e+00,5.7661806633e+00,5.7662239940e+00
-1.6820336407e-01,5.7688296407e+00,5.7686599273e+00,5.7687033030e+00
-1.6812336247e-01,5.7713111842e+00,5.7711413141e+00,5.7711847349e+00
-1.6804336087e-01,5.7737948533e+00,5.7736248263e+00,5.7736682921e+00
-1.6796335927e-01,5.7762806505e+00,5.7761104663e+00,5.7761539773e+00
-1.6788335767e-01,5.7787685784e+00,5.7785982368e+00,5.7786417931e+00
-1.6780335607e-01,5.7812586396e+00,5.7810881404e+00,5.7811317420e+00
-1.6772335447e-01,5.7837508368e+00,5.7835801797e+00,5.7836238266e+00
-1.6764335287e-01,5.7862451724e+00,5.7860743572e+00,5.7861180496e+00
-1.6756335127e-01,5.7887416492e+00,5.7885706756e+00,5.7886144135e+00
-1.6748334967e-01,5.7912402696e+00,5.7910691374e+00,5.7911129209e+00
-1.6740334807e-01,5.7937410364e+00,5.7935697453e+00,5.7936135745e+00
