tau,mag_triple,mag_bin_q4,mag_bin_q2
-5.0253005060e-01,2.1623216924e+00,2.1620532744e+00,2.1624605402e+00
-5.0245004900e-01,2.1626057094e+00,2.1623371989e+00,2.1627446053e+00
-5.0237004740e-01,2.1628898238e+00,2.1626212205e+00,2.1630287676e+00
-5.0229004580e-01,2.1631740354e+00,2.1629053395e+00,2.1633130272e+00
-5.0221004420e-01,2.1634583443e+00,2.1631895557e+00,2.1635973842e+00
-5.0213004260e-01,2.1637427507e+00,2.1634738692e+00,2.1638818386e+00
-5.0205004100e-01,2.1640272544e+00,2.1637582801e+00,2.1641663904e+00
-5.0197003940e-01,2.1643118556e+00,2.1640427885e+00,2.1644510397e+00
-5.0189003780e-01,2.1645965544e+00,2.1643273943e+00,2.1647357865e+00
-5.0181003620e-01,2.1648813506e+00,2.1646120976e+00,2.1650206310e+00
-5.0173003460e-01,2.1651662446e+00,2.1648968985e+00,2.1653055730e+00
-5.0165003300e-01,2.1654512361e+00,2.1651817969e+00,2.1655906128e+00
-5.0157003140e-01,2.1657363254e+00,2.1654667931e+00,2.1658757503e+00
-5.0149002980e-01,2.1660215124e+00,2.1657518869e+00,2.1661609855e+00
-5.0141002820e-01,2.1663067972e+00,2.1660370785e+00,2.1664463186e+00
-5.0133002660e-01,2.1665921798e+00,2.1663223679e+00,2.1667317495e+00
-5.0125002500e-01,2.1668776604e+00,2.1666077551e+00,2.1670172783e+00
-5.0117002340e-01,2.1671632388e+00,2.1668932402e+00,2.1673029051e+00
-5.0109002180e-01,2.1674489153e+00,2.1671788233e+00,2.1675886299e+00
-5.0101002020e-01,2.1677346897e+00,2.1674645043e+00,2.1678744527e+00
-5.0093001860e-01,2.1680205623e+00,2.1677502833e+00,2.1681603736e+00
-5.0085001700e-01,2.1683065329e+00,2.1680361604e+00,2.1684463927e+00
-5.0077001540e-01,2.1685926017e+00,2.1683221357e+00,2.1687325099e+00
-5.0069001380e-01,2.1688787688e+00,2.1686082090e+00,2.1690187254e+00
-5.0061001220e-01,2.1691650341e+00,2.1688943806e+00,2.1693050392e+00
-5.0053001060e-01,2.1694513977e+00,2.1691806505e+00,2.1695914513e+00
-5.0045000900e-01,2.1697378596e+00,2.1694670187e+00,2.1698779617e+00
-5.0037000740e-01,2.1700244200e+00,2.1697534852e+00,2.1701645706e+00
-5.0029000580e-01,2.1703110788e+00,2.1700400501e+00,2.1704512780e+00
-5.0021000420e-01,2.1705978360e+00,2.1703267135e+00,2.1707380839e+00
-5.0013000260e-01,2.1708846919e+00,2.1706134753e+00,2.1710249883e+00
-5.0005000100e-01,2.1711716463e+00,2.1709003357e+00,2.1713119913e+00
-4.9996999940e-01,2.1714586993e+00,2.1711872946e+00,2.1715990930e+00
-4.9988999780e-01,2.1717458510e+00,2.1714743522e+00,2.1718862934e+00
-4.9980999620e-01,2.1720331015e+00,2.1717615085e+00,2.1721735926e+00
-4.9972999460e-01,2.1723204507e+00,2.1720487635e+00,2.1724609905e+00
-4.9964999300e-01,2.1726078987e+00,2.1723361173e+00,2.1727484873e+00
-4.9956999140e-01,2.1728954456e+00,2.1726235699e+00,2.1730360829e+00
-4.9948998980e-01,2.1731830915e+00,2.1729111213e+00,2.1733237775e+00
-4.9940998820e-01,2.1734708362e+00,2.1731987717e+00,2.1736115711e+00
-4.9932998660e-01,2.1737586800e+00,2.1734865210e+00,2.1738994638e+00
-4.9924998500e-01,2.1740466229e+00,2.1737743694e+00,2.1741874554e+00
-4.9916998340e-01,2.1743346648e+00,2.1740623167e+00,2.1744755463e+00
-4.9908998180e-01,2.1746228059e+00,2.1743503632e+00,2.1747637363e+00
-4.9900998020e-01,2.1749110462e+00,2.1746385089e+00,2.1750520255e+00
-4.9892997860e-01,2.1751993857e+00,2.1749267537e+00,2.1753404140e+00
-4.9884997700e-01,2.1754878245e+00,2.1752150978e+00,2.1756289017e+00
-4.9876997540e-01,2.1757763627e+00,2.1755035411e+00,2.1759174889e+00
-4.9868997380e-01,2.1760650002e+00,2.1757920838e+00,2.1762061755e+00
-4.9860997220e-01,2.1763537372e+00,2.1760807259e+00,2.1764949615e+00
-4.9852997060e-01,2.1766425737e+00,2.1763694674e+00,2.1767838470e+00
-4.9844996900e-01,2.1769315097e+00,2.1766583084e+00,2.1770728321e+00
-4.9836996740e-01,2.1772205452e+00,2.1769472489e+00,2.1773619167e+00
-4.9828996580e-01,2.1775096804e+00,2.1772362890e+00,2.1776511010e+00
-4.9820996420e-01,2.1777989153e+00,2.1775254287e+00,2.1779403850e+00
-4.9812996260e-01,2.1780882498e+00,2.1778146681e+00,2.1782297688e+00
-4.9804996100e-01,2.1783776842e+00,2.1781040072e+00,2.1785192523e+00
-4.9796995940e-01,2.1786672183e+00,2.1783934461e+00,2.1788088357e+00
-4.9788995780e-01,2.1789568523e+00,2.1786829847e+00,2.1790985189e+00
-4.9780995620e-01,2.1792465862e+00,2.1789726233e+00,2.1793883021e+00
-4.9772995460e-01,2.1795364201e+00,2.1792623617e+00,2.1796781853e+00
-4.9764995300e-01,2.1798263540e+00,2.1795522001e+00,2.1799681684e+00
-4.9756995140e-01,2.1801163879e+00,2.1798421385e+00,2.1802582517e+00
-4.9748994980e-01,2.1804065219e+00,2.1801321769e+00,2.1805484351e+00
-4.9740994820e-01,2.1806967561e+00,2.1804223155e+00,2.1808387186e+00
-4.9732994660e-01,2.1809870904e+00,2.1807125541e+00,2.1811291024e+00
-4.9724994500e-01,2.1812775250e+00,2.1810028930e+00,2.1814195864e+00
-4.9716994340e-01,2.1815680599e+00,2.1812933321e+00,2.1817101707e+00
-4.9708994180e-01,2.1818586951e+00,2.1815838715e+00,2.1820008554e+00
-4.9700994020e-01,2.1821494308e+00,2.1818745113e+00,2.1822916405e+00
-4.9692993860e-01,2.1824402668e+00,2.1821652514e+00,2.1825825261e+00
-4.9684993700e-01,2.1827312033e+00,2.1824560920e+00,2.1828735122e+00
-4.9676993540e-01,2.1830222404e+00,2.1827470330e+00,2.1831645988e+00
-4.9668993380e-01,2.1833133780e+00,2.1830380745e+00,2.1834557860e+00
-4.9660993220e-01,2.1836046163e+00,2.1833292167e+00,2.1837470739e+00
-4.9652993060e-01,2.1838959552e+00,2.1836204594e+00,2.1840384625e+00
-4.9644992900e-01,2.1841873949e+00,2.1839118029e+00,2.1843299518e+00
-4.9636992740e-01,2.1844789353e+00,2.1842032470e+00,2.1846215419e+00
-4.9628992580e-01,2.1847705765e+00,2.1844947920e+00,2.1849132328e+00
-4.9620992420e-01,2.1850623187e+00,2.1847864377e+00,2.1852050246e+00
-4.9612992260e-01,2.1853541617e+00,2.1850781843e+00,2.1854969174e+00
-4.9604992100e-01,2.1856461057e+00,2.1853700318e+00,2.1857889112e+00
-4.9596991940e-01,2.1859381507e+00,2.1856619803e+00,2.1860810060e+00
-4.9588991780e-01,2.1862302967e+00,2.1859540298e+00,2.1863732018e+00
-4.9580991620e-01,2.1865225439e+00,2.1862461803e+00,2.1866654988e+00
-4.9572991460e-01,2.1868148922e+00,2.1865384320e+00,2.1869578970e+00
-4.9564991300e-01,2.1871073417e+00,2.1868307848e+00,2.1872503964e+00
-4.9556991140e-01,2.1873998925e+00,2.1871232388e+00,2.1875429971e+00
-4.9548990980e-01,2.1876925446e+00,2.1874157941e+00,2.1878356991e+00
-4.9540990820e-01,2.1879852980e+00,2.1877084506e+00,2.1881285025e+00
-4.9532990660e-01,2.1882781528e+00,2.1880012085e+00,2.1884214073e+00
-4.9524990500e-01,2.1885711091e+00,2.1882940678e+00,2.1887144136e+00
-4.9516990340e-01,2.1888641669e+00,2.1885870286e+00,2.1890075214e+00
-4.9508990180e-01,2.1891573262e+00,2.1888800908e+00,2.1893007308e+00
-4.9500990020e-01,2.1894505871e+00,2.1891732546e+00,2.1895940418e+00
-4.9492989860e-01,2.1897439497e+00,2.1894665200e+00,2.1898874544e+00
-4.9484989700e-01,2.1900374139e+00,2.1897598870e+00,2.1901809688e+00
-4.9476989540e-01,2.1903309799e+00,2.1900533557e+00,2.1904745849e+00
-4.9468989380e-01,2.1906246477e+00,2.1903469262e+00,2.1907683028e+00
-4.9460989220e-01,2.1909184173e+00,2.1906405984e+00,2.1910621226e+00
-4.9452989060e-01,2.1912122888e+00,2.1909343725e+00,2.1913560443e+00
-4.9444988900e-01,2.1915062622e+00,2.1912282485e+00,2.1916500680e+00
-4.9436988740e-01,2.1918003376e+00,2.1915222263e+00,2.1919441937e+00
-4.9428988580e-01,2.1920945150e+00,2.1918163062e+00,2.1922384214e+00
-4.9420988420e-01,2.1923887946e+00,2.1921104881e+00,2.1925327512e+00
-4.9412988260e-01,2.1926831762e+00,2.1924047721e+00,2.1928271832e+00
-4.9404988100e-01,2.1929776601e+00,2.1926991582e+00,2.1931217174e+00
-4.9396987940e-01,2.1932722461e+00,2.1929936465e+00,2.1934163539e+00
-4.9388987780e-01,2.1935669345e+00,2.1932882370e+00,2.1937110926e+00
-4.9380987620e-01,2.1938617251e+00,2.1935829298e+00,2.1940059337e+00
-4.9372987460e-01,2.1941566182e+00,2.1938777249e+00,2.1943008772e+00
-4.9364987300e-01,2.1944516136e+00,2.1941726224e+00,2.1945959231e+00
-4.9356987140e-01,2.1947467116e+00,2.1944676224e+00,2.1948910716e+00
-4.9348986980e-01,2.1950419121e+00,2.1947627247e+00,2.1951863226e+00
-4.9340986820e-01,2.1953372151e+00,2.1950579297e+00,2.1954816761e+00
-4.9332986660e-01,2.1956326208e+00,2.1953532371e+00,2.1957771324e+00
-4.9324986500e-01,2.1959281291e+00,2.1956486473e+00,2.1960726913e+00
-4.9316986340e-01,2.1962237402e+00,2.1959441600e+00,2.1963683530e+00
-4.9308986180e-01,2.1965194540e+00,2.1962397755e+00,2.1966641174e+00
-4.9300986020e-01,2.1968152706e+00,2.1965354938e+00,2.1969599848e+00
-4.9292985860e-01,2.1971111902e+00,2.1968313149e+00,2.1972559550e+00
-4.9284985700e-01,2.1974072126e+00,2.1971272388e+00,2.1975520281e+00
-4.9276985540e-01,2.1977033380e+00,2.1974232657e+00,2.1978482043e+00
-4.9268985380e-01,2.1979995664e+00,2.1977193955e+00,2.1981444834e+00
-4.9260985220e-01,2.1982958979e+00,2.1980156284e+00,2.1984408657e+00
-4.9252985060e-01,2.1985923325e+00,2.1983119643e+00,2.1987373511e+00
-4.9244984900e-01,2.1988888703e+00,2.1986084034e+00,2.1990339397e+00
-4.9236984740e-01,2.1991855113e+00,2.1989049456e+00,2.1993306316e+00
-4.9228984580e-01,2.1994822556e+00,2.1992015910e+00,2.1996274267e+00
-4.9220984420e-01,2.1997791032e+00,2.1994983397e+00,2.1999243252e+00
-4.9212984260e-01,2.2000760541e+00,2.1997951917e+00,2.2002213271e+00
-4.9204984100e-01,2.2003731085e+00,2.2000921470e+00,2.2005184324e+00
-4.9196983940e-01,2.2006702663e+00,2.2003892058e+00,2.2008156412e+00
-4.9188983780e-01,2.2009675276e+00,2.2006863680e+00,2.2011129535e+00
-4.9180983620e-01,2.2012648925e+00,2.2009836338e+00,2.2014103694e+00
-4.9172983460e-01,2.2015623611e+00,2.2012810031e+00,2.2017078890e+00
-4.9164983300e-01,2.2018599332e+00,2.2015784761e+00,2.2020055123e+00
-4.9156983140e-01,2.2021576092e+00,2.2018760526e+00,2.2023032393e+00
-4.9148982980e-01,2.2024553888e+00,2.2021737330e+00,2.2026010701e+00
-4.9140982820e-01,2.2027532723e+00,2.2024715170e+00,2.2028990047e+00
-4.9132982660e-01,2.2030512597e+00,2.2027694049e+00,2.2031970432e+00
-4.9124982500e-01,2.2033493509e+00,2.2030673967e+00,2.2034951857e+00
-4.9116982340e-01,2.2036475462e+00,2.2033654924e+00,2.2037934321e+00
-4.9108982180e-01,2.2039458454e+00,2.2036636920e+00,2.2040917826e+00
-4.9100982020e-01,2.2042442487e+00,2.2039619956e+00,2.2043902372e+00
-4.9092981860e-01,2.2045427562e+00,2.2042604034e+00,2.2046887959e+00
-4.9084981700e-01,2.2048413678e+00,2.2045589152e+00,2.2049874588e+00
-4.9076981540e-01,2.2051400836e+00,2.2048575312e+00,2.2052862260e+00
-4.9068981380e-01,2.2054389037e+00,2.2051562514e+00,2.2055850974e+00
-4.9060981220e-01,2.2057378281e+00,2.2054550759e+00,2.2058840732e+00
-4.9052981060e-01,2.2060368569e+00,2.2057540047e+00,2.2061831534e+00
-4.9044980900e-01,2.2063359901e+00,2.2060530378e+00,2.2064823380e+00
-4.9036980740e-01,2.2066352277e+00,2.2063521754e+00,2.2067816271e+00
-4.9028980580e-01,2.2069345699e+00,2.2066514175e+00,2.2070810208e+00
-4.9020980420e-01,2.2072340167e+00,2.2069507640e+00,2.2073805191e+00
-4.9012980260e-01,2.2075335681e+00,2.2072502152e+00,2.2076801220e+00
-4.9004980100e-01,2.2078332241e+00,2.2075497709e+00,2.2079798296e+00
-4.8996979940e-01,2.2081329849e+00,2.2078494313e+00,2.2082796419e+00
-4.8988979780e-01,2.2084328504e+00,2.2081491965e+00,2.2085795591e+00
-4.8980979620e-01,2.2087328208e+00,2.2084490664e+00,2.2088795811e+00
-4.8972979460e-01,2.2090328961e+00,2.2087490412e+00,2.2091797080e+00
-4.8964979300e-01,2.2093330762e+00,2.2090491208e+00,2.2094799398e+00
-4.8956979140e-01,2.2096333614e+00,2.2093493053e+00,2.2097802767e+00
-4.8948978980e-01,2.2099337516e+00,2.2096495948e+00,2.2100807186e+00
-4.8940978820e-01,2.2102342468e+00,2.2099499894e+00,2.2103812656e+00
-4.8932978660e-01,2.2105348472e+00,2.2102504890e+00,2.2106819177e+00
-4.8924978500e-01,2.2108355528e+00,2.2105510937e+00,2.2109826751e+00
-4.8916978340e-01,2.2111363636e+00,2.2108518037e+00,2.2112835377e+00
-4.8908978180e-01,2.2114372796e+00,2.2111526188e+00,2.2115845056e+00
-4.8900978020e-01,2.2117383011e+00,2.2114535393e+00,2.2118855789e+00
-4.8892977860e-01,2.2120394279e+00,2.2117545650e+00,2.2121867576e+00
-4.8884977700e-01,2.2123406601e+00,2.2120556962e+00,2.2124880418e+00
-4.8876977540e-01,2.2126419978e+00,2.2123569328e+00,2.2127894314e+00
-4.8868977380e-01,2.2129434411e+00,2.2126582748e+00,2.2130909266e+00
-4.8860977220e-01,2.2132449899e+00,2.2129597224e+00,2.2133925275e+00
-4.8852977060e-01,2.2135466444e+00,2.2132612756e+00,2.2136942340e+00
-4.8844976900e-01,2.2138484046e+00,2.2135629344e+00,2.2139960462e+00
-4.8836976740e-01,2.2141502705e+00,2.2138646990e+00,2.2142979642e+00
-4.8828976580e-01,2.2144522422e+00,2.2141665692e+00,2.2145999880e+00
-4.8820976420e-01,2.2147543198e+00,2.2144685453e+00,2.2149021177e+00
-4.8812976260e-01,2.2150565032e+00,2.2147706272e+00,2.2152043533e+00
-4.8804976100e-01,2.2153587926e+00,2.2150728150e+00,2.2155066949e+00
-4.8796975940e-01,2.2156611881e+00,2.2153751087e+00,2.2158091425e+00
-4.8788975780e-01,2.2159636895e+00,2.2156775084e+00,2.2161116961e+00
-4.8780975620e-01,2.2162662971e+00,2.2159800142e+00,2.2164143559e+00
-4.8772975460e-01,2.2165690108e+00,2.2162826261e+00,2.2167171219e+00
-4.8764975300e-01,2.2168718307e+00,2.2165853442e+00,2.2170199941e+00
-4.8756975140e-01,2.2171747569e+00,2.2168881684e+00,2.2173229726e+00
-4.8748974979e-01,2.2174777894e+00,2.2171910989e+00,2.2176260574e+00
-4.8740974819e-01,2.2177809282e+00,2.2174941357e+00,2.2179292487e+00
-4.8732974659e-01,2.2180841735e+00,2.2177972789e+00,2.2182325463e+00
-4.8724974499e-01,2.2183875252e+00,2.2181005285e+00,2.2185359505e+00
-4.8716974339e-01,2.2186909835e+00,2.2184038845e+00,2.2188394611e+00
-4.8708974179e-01,2.2189945483e+00,2.2187073471e+00,2.2191430784e+00
-4.8700974019e-01,2.2192982197e+00,2.2190109162e+00,2.2194468023e+00
-4.8692973859e-01,2.2196019978e+00,2.2193145919e+00,2.2197506330e+00
-4.8684973699e-01,2.2199058827e+00,2.2196183744e+00,2.2200545703e+00
-4.8676973539e-01,2.2202098743e+00,2.2199222635e+00,2.2203586145e+00
-4.8668973379e-01,2.2205139727e+00,2.2202262594e+00,2.2206627655e+00
-4.8660973219e-01,2.2208181780e+00,2.2205303621e+00,2.2209670235e+00
-4.8652973059e-01,2.2211224903e+00,2.2208345718e+00,2.2212713883e+00
-4.8644972899e-01,2.2214269095e+00,2.2211388883e+00,2.2215758602e+00
-4.8636972739e-01,2.2217314358e+00,2.2214433118e+00,2.2218804392e+00
-4.8628972579e-01,2.2220360691e+00,2.2217478424e+00,2.2221851253e+00
-4.8620972419e-01,2.2223408096e+00,2.2220524800e+00,2.2224899185e+00
-4.8612972259e-01,2.2226456573e+00,2.2223572248e+00,2.2227948190e+00
-4.8604972099e-01,2.2229506122e+00,2.2226620768e+00,2.2230998267e+00
-4.8596971939e-01,2.2232556745e+00,2.2229670360e+00,2.2234049417e+00
-4.8588971779e-01,2.2235608441e+00,2.2232721025e+00,2.2237101641e+00
-4.8580971619e-01,2.2238661210e+00,2.2235772764e+00,2.2240154940e+00
-4.8572971459e-01,2.2241715055e+00,2.2238825577e+00,2.2243209313e+00
-4.8564971299e-01,2.2244769974e+00,2.2241879464e+00,2.2246264762e+00
-4.8556971139e-01,2.2247825969e+00,2.2244934426e+00,2.2249321286e+00
-4.8548970979e-01,2.2250883041e+00,2.2247990464e+00,2.2252378887e+00
-4.8540970819e-01,2.2253941188e+00,2.2251047578e+00,2.2255437565e+00
-4.8532970659e-01,2.2257000413e+00,2.2254105769e+00,2.2258497320e+00
-4.8524970499e-01,2.2260060716e+00,2.2257165036e+00,2.2261558153e+00
-4.8516970339e-01,2.2263122097e+00,2.2260225382e+00,2.2264620065e+00
-4.8508970179e-01,2.2266184557e+00,2.2263286805e+00,2.2267683056e+00
-4.8500970019e-01,2.2269248096e+00,2.2266349308e+00,2.2270747126e+00
-4.8492969859e-01,2.2272312715e+00,2.2269412889e+00,2.2273812276e+00
-4.8484969699e-01,2.2275378414e+00,2.2272477551e+00,2.2276878507e+00
-4.8476969539e-01,2.2278445194e+00,2.2275543292e+00,2.2279945819e+00
-4.8468969379e-01,2.2281513055e+00,2.2278610115e+00,2.2283014212e+00
-4.8460969219e-01,2.2284581998e+00,2.2281678019e+00,2.2286083688e+00
-4.8452969059e-01,2.2287652024e+00,2.2284747005e+00,2.2289154246e+00
-4.8444968899e-01,2.2290723133e+00,2.2287817073e+00,2.2292225888e+00
-4.8436968739e-01,2.2293795325e+00,2.2290888224e+00,2.2295298614e+00
-4.8428968579e-01,2.2296868601e+00,2.2293960459e+00,2.2298372423e+00
-4.8420968419e-01,2.2299942962e+00,2.2297033777e+00,2.2301447318e+00
-4.8412968259e-01,2.2303018408e+00,2.2300108181e+00,2.2304523298e+00
-4.8404968099e-01,2.2306094940e+00,2.2303183669e+00,2.2307600364e+00
-4.8396967939e-01,2.2309172557e+00,2.2306260243e+00,2.2310678516e+00
-4.8388967779e-01,2.2312251262e+00,2.2309337903e+00,2.2313757755e+00
-4.8380967619e-01,2.2315331054e+00,2.2312416650e+00,2.2316838082e+00
-4.8372967459e-01,2.2318411933e+00,2.2315496484e+00,2.2319919496e+00
-4.8364967299e-01,2.2321493901e+00,2.2318577406e+00,2.2323002000e+00
-4.8356967139e-01,2.2324576957e+00,2.2321659416e+00,2.2326085592e+00
-4.8348966979e-01,2.2327661103e+00,2.2324742514e+00,2.2329170274e+00
-4.8340966819e-01,2.2330746339e+00,2.2327826703e+00,2.2332256046e+00
-4.8332966659e-01,2.2333832665e+00,2.2330911981e+00,2.2335342909e+00
-4.8324966499e-01,2.2336920082e+00,2.2333998349e+00,2.2338430863e+00
-4.8316966339e-01,2.2340008591e+00,2.2337085808e+00,2.2341519908e+00
-4.8308966179e-01,2.2343098192e+00,2.2340174359e+00,2.2344610046e+00
-4.8300966019e-01,2.2346188885e+00,2.2343264002e+00,2.2347701277e+00
-4.8292965859e-01,2.2349280671e+00,2.2346354737e+00,2.2350793601e+00
-4.8284965699e-01,2.2352373551e+00,2.2349446566e+00,2.2353887020e+00
-4.8276965539e-01,2.2355467526e+00,2.2352539488e+00,2.2356981532e+00
-4.8268965379e-01,2.2358562595e+00,2.2355633504e+00,2.2360077140e+00
-4.8260965219e-01,2.2361658759e+00,2.2358728615e+00,2.2363173843e+00
-4.8252965059e-01,2.2364756019e+00,2.2361824821e+00,2.2366271642e+00
-4.8244964899e-01,2.2367854375e+00,2.2364922123e+00,2.2369370537e+00
-4.8236964739e-01,2.2370953828e+00,2.2368020522e+00,2.2372470530e+00
-4.8228964579e-01,2.2374054379e+00,2.2371120017e+00,2.2375571621e+00
-4.8220964419e-01,2.2377156027e+00,2.2374220609e+00,2.2378673809e+00
-4.8212964259e-01,2.2380258774e+00,2.2377322300e+00,2.2381777097e+00
-4.8204964099e-01,2.2383362620e+00,2.2380425089e+00,2.2384881483e+00
-4.8196963939e-01,2.2386467566e+00,2.2383528976e+00,2.2387986970e+00
-4.8188963779e-01,2.2389573611e+00,2.2386633964e+00,2.2391093557e+00
-4.8180963619e-01,2.2392680758e+00,2.2389740051e+00,2.2394201245e+00
-4.8172963459e-01,2.2395789005e+00,2.2392847239e+00,2.2397310034e+00
-4.8164963299e-01,2.2398898354e+00,2.2395955529e+00,2.2400419925e+00
-4.8156963139e-01,2.2402008806e+00,2.2399064920e+00,2.2403530919e+00
-4.8148962979e-01,2.2405120360e+00,2.2402175413e+00,2.2406643016e+00
-4.8140962819e-01,2.2408233018e+00,2.2405287009e+00,2.2409756216e+00
-4.8132962659e-01,2.2411346780e+00,2.2408399708e+00,2.2412870521e+00
-4.8124962499e-01,2.2414461646e+00,2.2411513512e+00,2.2415985930e+00
-4.8116962339e-01,2.2417577617e+00,2.2414628419e+00,2.2419102445e+00
-4.8108962179e-01,2.2420694693e+00,2.2417744432e+00,2.2422220065e+00
-4.8100962019e-01,2.2423812876e+00,2.2420861550e+00,2.2425338792e+00
-4.8092961859e-01,2.2426932165e+00,2.2423979774e+00,2.2428458625e+00
-4.8084961699e-01,2.2430052561e+00,2.2427099105e+00,2.2431579566e+00
-4.8076961539e-01,2.2433174065e+00,2.2430219543e+00,2.2434701615e+00
-4.8068961379e-01,2.2436296678e+00,2.2433341089e+00,2.2437824773e+00
-4.8060961219e-01,2.2439420399e+00,2.2436463743e+00,2.2440949039e+00
-4.8052961059e-01,2.2442545229e+00,2.2439587505e+00,2.2444074415e+00
-4.8044960899e-01,2.2445671170e+00,2.2442712377e+00,2.2447200902e+00
-4.8036960739e-01,2.2448798221e+00,2.2445838359e+00,2.2450328499e+00
-4.8028960579e-01,2.2451926382e+00,2.2448965451e+00,2.2453457207e+00
-4.8020960419e-01,2.2455055656e+00,2.2452093655e+00,2.2456587027e+00
-4.8012960259e-01,2.2458186041e+00,2.2455222969e+00,2.2459717959e+00
-4.8004960099e-01,2.2461317539e+00,2.2458353396e+00,2.2462850005e+00
-4.7996959939e-01,2.2464450150e+00,2.2461484935e+00,2.2465983163e+00
-4.7988959779e-01,2.2467583875e+00,2.2464617588e+00,2.2469117436e+00
-4.7980959619e-01,2.2470718715e+00,2.2467751354e+00,2.2472252824e+00
-4.7972959459e-01,2.2473854669e+00,2.2470886235e+00,2.2475389326e+00
-4.7964959299e-01,2.2476991738e+00,2.2474022230e+00,2.2478526944e+00
-4.7956959139e-01,2.2480129924e+00,2.2477159341e+00,2.2481665678e+00
-4.7948958979e-01,2.2483269226e+00,2.2480297567e+00,2.2484805529e+00
-4.7940958819e-01,2.2486409645e+00,2.2483436911e+00,2.2487946498e+00
-4.7932958659e-01,2.2489551181e+00,2.2486577371e+00,2.2491088584e+00
-4.7924958499e-01,2.2492693836e+00,2.2489718948e+00,2.2494231788e+00
-4.7916958339e-01,2.2495837609e+00,2.2492861644e+00,2.2497376112e+00
-4.7908958179e-01,2.2498982502e+00,2.2496005459e+00,2.2500521555e+00
-4.7900958019e-01,2.2502128514e+00,2.2499150392e+00,2.2503668118e+00
-4.7892957859e-01,2.2505275647e+00,2.2502296446e+00,2.2506815802e+00
-4.7884957699e-01,2.2508423900e+00,2.2505443619e+00,2.2509964606e+00
-4.7876957539e-01,2.2511573276e+00,2.2508591914e+00,2.2513114533e+00
-4.7868957379e-01,2.2514723773e+00,2.2511741330e+00,2.2516265582e+00
-4.7860957219e-01,2.2517875392e+00,2.2514891868e+00,2.2519417754e+00
-4.7852957059e-01,2.2521028135e+00,2.2518043529e+00,2.2522571049e+00
-4.7844956899e-01,2.2524182002e+00,2.2521196313e+00,2.2525725468e+00
-4.7836956739e-01,2.2527336992e+00,2.2524350220e+00,2.2528881011e+00
-4.7828956579e-01,2.2530493108e+00,2.2527505252e+00,2.2532037680e+00
-4.7820956419e-01,2.2533650349e+00,2.2530661408e+00,2.2535195474e+00
-4.7812956259e-01,2.2536808716e+00,2.2533818690e+00,2.2538354395e+00
-4.7804956099e-01,2.2539968209e+00,2.2536977097e+00,2.2541514442e+00
-4.7796955939e-01,2.2543128829e+00,2.2540136631e+00,2.2544675617e+00
-4.7788955779e-01,2.2546290577e+00,2.2543297292e+00,2.2547837919e+00
-4.7780955619e-01,2.2549453453e+00,2.2546459081e+00,2.2551001350e+00
-4.7772955459e-01,2.2552617458e+00,2.2549621998e+00,2.2554165909e+00
-4.7764955299e-01,2.2555782592e+00,2.2552786043e+00,2.2557331599e+00
-4.7756955139e-01,2.2558948856e+00,2.2555951218e+00,2.2560498418e+00
-4.7748954979e-01,2.2562116250e+00,2.2559117522e+00,2.2563666368e+00
-4.7740954819e-01,2.2565284775e+00,2.2562284957e+00,2.2566835449e+00
-4.7732954659e-01,2.2568454432e+00,2.2565453523e+00,2.2570005662e+00
-4.7724954499e-01,2.2571625220e+00,2.2568623220e+00,2.2573177007e+00
-4.7716954339e-01,2.2574797142e+00,2.2571794049e+00,2.2576349485e+00
-4.7708954179e-01,2.2577970196e+00,2.2574966011e+00,2.2579523097e+00
-4.7700954019e-01,2.2581144384e+00,2.2578139106e+00,2.2582697843e+00
-4.7692953859e-01,2.2584319707e+00,2.2581313335e+00,2.2585873723e+00
-4.7684953699e-01,2.2587496164e+00,2.2584488698e+00,2.2589050738e+00
-4.7676953539e-01,2.2590673757e+00,2.2587665196e+00,2.2592228890e+00
-4.7668953379e-01,2.2593852486e+00,2.2590842829e+00,2.2595408177e+00
-4.7660953219e-01,2.2597032352e+00,2.2594021598e+00,2.2598588601e+00
-4.7652953059e-01,2.2600213354e+00,2.2597201504e+00,2.2601770163e+00
-4.7644952899e-01,2.2603395494e+00,2.2600382547e+00,2.2604952862e+00
-4.7636952739e-01,2.2606578773e+00,2.2603564727e+00,2.2608136700e+00
-4.7628952579e-01,2.2609763190e+00,2.2606748046e+00,2.2611321678e+00
-4.7620952419e-01,2.2612948747e+00,2.2609932504e+00,2.2614507795e+00
-4.7612952259e-01,2.2616135444e+00,2.2613118101e+00,2.2617695052e+00
-4.7604952099e-01,2.2619323281e+00,2.2616304838e+00,2.2620883450e+00
-4.7596951939e-01,2.2622512259e+00,2.2619492715e+00,2.2624072989e+00
-4.7588951779e-01,2.2625702379e+00,2.2622681733e+00,2.2627263670e+00
-4.7580951619e-01,2.2628893641e+00,2.2625871894e+00,2.2630455494e+00
-4.7572951459e-01,2.2632086046e+00,2.2629063196e+00,2.2633648461e+00
-4.7564951299e-01,2.2635279595e+00,2.2632255641e+00,2.2636842571e+00
-4.7556951139e-01,2.2638474287e+00,2.2635449229e+00,2.2640037826e+00
-4.7548950979e-01,2.2641670124e+00,2.2638643962e+00,2.2643234225e+00
-4.7540950819e-01,2.2644867106e+00,2.2641839839e+00,2.2646431770e+00
