tau,mag_triple,mag_bin_q4,mag_bin_q2
-1.1316226325e-01,8.1651871684e+00,8.1645397464e+00,8.1655627116e+00
-1.1308226165e-01,8.1700381218e+00,8.1693897576e+00,8.1704142652e+00
-1.1300226005e-01,8.1748944305e+00,8.1742451222e+00,8.1752711754e+00
-1.1292225845e-01,8.1797561021e+00,8.1791058478e+00,8.1801334500e+00
-1.1284225685e-01,8.1846231446e+00,8.1839719424e+00,8.1850010968e+00
-1.1276225525e-01,8.1894955657e+00,8.1888434137e+00,8.1898741236e+00
-1.1268225365e-01,8.1943733732e+00,8.1937202696e+00,8.1947525383e+00
-1.1260225205e-01,8.1992565750e+00,8.1986025178e+00,8.1996363487e+00
-1.1252225045e-01,8.2041451788e+00,8.2034901662e+00,8.2045255626e+00
-1.1244224884e-01,8.2090391927e+00,8.2083832227e+00,8.2094201879e+00
-1.1236224724e-01,8.2139386244e+00,8.2132816951e+00,8.2143202325e+00
-1.1228224564e-01,8.2188434818e+00,8.2181855914e+00,8.2192257042e+00
-1.1220224404e-01,8.2237537728e+00,8.2230949193e+00,8.2241366110e+00
-1.1212224244e-01,8.2286695054e+00,8.2280096868e+00,8.2290529608e+00
-1.1204224084e-01,8.2335906874e+00,8.2329299018e+00,8.2339747614e+00
-1.1196223924e-01,8.2385173268e+00,8.2378555723e+00,8.2389020209e+00
-1.1188223764e-01,8.2434494315e+00,8.2427867061e+00,8.2438347472e+00
-1.1180223604e-01,8.2483870094e+00,8.2477233113e+00,8.2487729482e+00
-1.1172223444e-01,8.2533300687e+00,8.2526653958e+00,8.2537166320e+00
-1.1164223284e-01,8.2582786171e+00,8.2576129676e+00,8.2586658064e+00
-1.1156223124e-01,8.2632326628e+00,8.2625660346e+00,8.2636204795e+00
-1.1148222964e-01,8.2681922137e+00,8.2675246049e+00,8.2685806594e+00
-1.1140222804e-01,8.2731572779e+00,8.2724886864e+00,8.2735463539e+00
-1.1132222644e-01,8.2781278633e+00,8.2774582873e+00,8.2785175713e+00
-1.1124222484e-01,8.2831039780e+00,8.2824334155e+00,8.2834943194e+00
-1.1116222324e-01,8.2880856302e+00,8.2874140791e+00,8.2884766064e+00
-1.1108222164e-01,8.2930728277e+00,8.2924002861e+00,8.2934644404e+00
-1.1100222004e-01,8.2980655788e+00,8.2973920447e+00,8.2984578294e+00
-1.1092221844e-01,8.3030638915e+00,8.3023893629e+00,8.3034567816e+00
-1.1084221684e-01,8.3080677740e+00,8.3073922488e+00,8.3084613049e+00
-1.1076221524e-01,8.3130772343e+00,8.3124007106e+00,8.3134714077e+00
-1.1068221364e-01,8.3180922805e+00,8.3174147563e+00,8.3184870979e+00
-1.1060221204e-01,8.3231129209e+00,8.3224343941e+00,8.3235083838e+00
-1.1052221044e-01,8.3281391635e+00,8.3274596322e+00,8.3285352735e+00
-1.1044220884e-01,8.3331710166e+00,8.3324726460e+00,8.3335499480e+00
-1.1036220724e-01,8.3382084883e+00,8.3375091028e+00,8.3385880636e+00
-1.1028220564e-01,8.3432515867e+00,8.3425511844e+00,8.3436318076e+00
-1.1020220404e-01,8.3483003203e+00,8.3475988990e+00,8.3486811881e+00
-1.1012220244e-01,8.3533546970e+00,8.3526522547e+00,8.3537362135e+00
-1.1004220084e-01,8.3584147252e+00,8.3577112599e+00,8.3587968918e+00
-1.0996219924e-01,8.3634804131e+00,8.3627759227e+00,8.3638632315e+00
-1.0988219764e-01,8.3685517690e+00,8.3678645817e+00,8.3689535654e+00
-1.0980219604e-01,8.3736288011e+00,8.3729405913e+00,8.3740312590e+00
-1.0972219444e-01,8.3787115177e+00,8.3780222833e+00,8.3791146388e+00
-1.0964219284e-01,8.3837999272e+00,8.3831096660e+00,8.3842037129e+00
-1.0956219124e-01,8.3888940377e+00,8.3882027478e+00,8.3892984898e+00
-1.0948218964e-01,8.3939938577e+00,8.3933015369e+00,8.3943989777e+00
-1.0940218804e-01,8.3990993954e+00,8.3984060417e+00,8.3995051849e+00
-1.0932218644e-01,8.4042106592e+00,8.4035162705e+00,8.4046171199e+00
-1.0924218484e-01,8.4093276575e+00,8.4086322317e+00,8.4097347909e+00
-1.0916218324e-01,8.4144503987e+00,8.4137539336e+00,8.4148582064e+00
-1.0908218164e-01,8.4195788910e+00,8.4188813846e+00,8.4199873747e+00
-1.0900218004e-01,8.4247131429e+00,8.4240145930e+00,8.4251223042e+00
-1.0892217844e-01,8.4298531629e+00,8.4291535674e+00,8.4302630034e+00
-1.0884217684e-01,8.4349989593e+00,8.4342983161e+00,8.4354094807e+00
-1.0876217524e-01,8.4401505406e+00,8.4394488475e+00,8.4405617445e+00
-1.0868217364e-01,8.4453079152e+00,8.4446051701e+00,8.4457198032e+00
-1.0860217204e-01,8.4504710915e+00,8.4497672923e+00,8.4508836653e+00
-1.0852217044e-01,8.4556400781e+00,8.4549352226e+00,8.4560533394e+00
-1.0844216884e-01,8.4608148835e+00,8.4601089694e+00,8.4612288339e+00
-1.0836216724e-01,8.4659955160e+00,8.4652885414e+00,8.4664101572e+00
-1.0828216564e-01,8.4711819843e+00,8.4704739469e+00,8.4715973179e+00
-1.0820216404e-01,8.4763742968e+00,8.4756651945e+00,8.4767903246e+00
-1.0812216244e-01,8.4815724622e+00,8.4808622927e+00,8.4819891858e+00
-1.0804216084e-01,8.4867764888e+00,8.4860652500e+00,8.4871939099e+00
-1.0796215924e-01,8.4919863854e+00,8.4912740751e+00,8.4924045057e+00
-1.0788215764e-01,8.4972021605e+00,8.4964887765e+00,8.4976209816e+00
-1.0780215604e-01,8.5024238226e+00,8.5017093627e+00,8.5028433463e+00
-1.0772215444e-01,8.5076513803e+00,8.5069358424e+00,8.5080716084e+00
-1.0764215284e-01,8.5128848423e+00,8.5121682241e+00,8.5133057764e+00
-1.0756215124e-01,8.5181242173e+00,8.5174065165e+00,8.5185458591e+00
-1.0748214964e-01,8.5233695137e+00,8.5226507282e+00,8.5237918650e+00
-1.0740214804e-01,8.5286207403e+00,8.5279008679e+00,8.5290438028e+00
-1.0732214644e-01,8.5338779058e+00,8.5331569442e+00,8.5343016812e+00
-1.0724214484e-01,8.5391410188e+00,8.5384189657e+00,8.5395655088e+00
-1.0716214324e-01,8.5444100880e+00,8.5436869413e+00,8.5448352944e+00
-1.0708214164e-01,8.5496851222e+00,8.5489608795e+00,8.5501110467e+00
-1.0700214004e-01,8.5549661299e+00,8.5542407891e+00,8.5553927744e+00
-1.0692213844e-01,8.5602531200e+00,8.5595266787e+00,8.5606804861e+00
-1.0684213684e-01,8.5655461012e+00,8.5648185573e+00,8.5659741908e+00
-1.0676213524e-01,8.5708450823e+00,8.5701164333e+00,8.5712738970e+00
-1.0668213364e-01,8.5761500719e+00,8.5754203158e+00,8.5765796137e+00
-1.0660213204e-01,8.5814610790e+00,8.5807302133e+00,8.5818913495e+00
-1.0652213044e-01,8.5867781123e+00,8.5860461348e+00,8.5872091133e+00
-1.0644212884e-01,8.5921011805e+00,8.5913680889e+00,8.5925329139e+00
-1.0636212724e-01,8.5974302926e+00,8.5966960845e+00,8.5978627601e+00
-1.0628212564e-01,8.6027654572e+00,8.6020301305e+00,8.6031986607e+00
-1.0620212404e-01,8.6081066834e+00,8.6073702357e+00,8.6085406246e+00
-1.0612212244e-01,8.6134539800e+00,8.6127164089e+00,8.6138886607e+00
-1.0604212084e-01,8.6188073557e+00,8.6180686590e+00,8.6192427779e+00
-1.0596211924e-01,8.6241668195e+00,8.6234269948e+00,8.6246029849e+00
-1.0588211764e-01,8.6295323804e+00,8.6287727612e+00,8.6299506340e+00
-1.0580211604e-01,8.6349040471e+00,8.6341432887e+00,8.6353230410e+00
-1.0572211444e-01,8.6402818286e+00,8.6395199286e+00,8.6407015646e+00
-1.0564211284e-01,8.6456657340e+00,8.6449026899e+00,8.6460862139e+00
-1.0556211124e-01,8.6510557720e+00,8.6502915816e+00,8.6514769978e+00
-1.0548210964e-01,8.6564519517e+00,8.6556866126e+00,8.6568739252e+00
-1.0540210804e-01,8.6618542820e+00,8.6610877918e+00,8.6622770051e+00
-1.0532210644e-01,8.6672439204e+00,8.6664951283e+00,8.6676862465e+00
-1.0524210484e-01,8.6726585722e+00,8.6719086311e+00,8.6731016584e+00
-1.0516210324e-01,8.6780987294e+00,8.6773283091e+00,8.6785232498e+00
-1.0508210164e-01,8.6835257528e+00,8.6827541715e+00,8.6839510298e+00
-1.0500210004e-01,8.6889589719e+00,8.6881862271e+00,8.6893850074e+00
-1.0492209844e-01,8.6943983958e+00,8.6936244851e+00,8.6948251917e+00
-1.0484209684e-01,8.6998440336e+00,8.6990689545e+00,8.7002715917e+00
-1.0476209524e-01,8.7052958942e+00,8.7045196444e+00,8.7057242165e+00
-1.0468209364e-01,8.7107539868e+00,8.7099765638e+00,8.7111830753e+00
-1.0460209204e-01,8.7162183205e+00,8.7154397220e+00,8.7166481770e+00
-1.0452209044e-01,8.7216889045e+00,8.7209091279e+00,8.7221195310e+00
-1.0444208884e-01,8.7271657478e+00,8.7263847907e+00,8.7275971462e+00
-1.0436208724e-01,8.7326488596e+00,8.7318667196e+00,8.7330810318e+00
-1.0428208564e-01,8.7381382490e+00,8.7373549237e+00,8.7385711971e+00
-1.0420208404e-01,8.7436339253e+00,8.7428494122e+00,8.7440676511e+00
-1.0412208244e-01,8.7491358976e+00,8.7483501941e+00,8.7495704031e+00
-1.0404208084e-01,8.7546441751e+00,8.7538572789e+00,8.7550794623e+00
-1.0396207924e-01,8.7601587670e+00,8.7593706755e+00,8.7605948378e+00
-1.0388207764e-01,8.7656796825e+00,8.7648903933e+00,8.7661165390e+00
-1.0380207604e-01,8.7712069309e+00,8.7704164415e+00,8.7716445750e+00
-1.0372207444e-01,8.7767405214e+00,8.7759488293e+00,8.7771789551e+00
-1.0364207284e-01,8.7822804632e+00,8.7814875660e+00,8.7827196886e+00
-1.0356207124e-01,8.7878267658e+00,8.7870326608e+00,8.7882667848e+00
-1.0348206964e-01,8.7933794382e+00,8.7925841231e+00,8.7938202529e+00
-1.0340206804e-01,8.7989384899e+00,8.7981419621e+00,8.7993801023e+00
-1.0332206644e-01,8.8045039302e+00,8.8037061871e+00,8.8049463423e+00
-1.0324206484e-01,8.8100757684e+00,8.8092768074e+00,8.8105189821e+00
-1.0316206324e-01,8.8156540137e+00,8.8148533343e+00,8.8160975328e+00
-1.0308206164e-01,8.8212386757e+00,8.8204367728e+00,8.8216830000e+00
-1.0300206004e-01,8.8268297636e+00,8.8260266346e+00,8.8272748951e+00
-1.0292205844e-01,8.8324272868e+00,8.8316229293e+00,8.8328732277e+00
-1.0284205684e-01,8.8380312547e+00,8.8372256661e+00,8.8384780070e+00
-1.0276205524e-01,8.8436416768e+00,8.8428348544e+00,8.8440892425e+00
-1.0268205364e-01,8.8492585623e+00,8.8484505037e+00,8.8497069437e+00
-1.0260205204e-01,8.8548819209e+00,8.8540726234e+00,8.8553311198e+00
-1.0252205044e-01,8.8605117619e+00,8.8597012229e+00,8.8609617805e+00
-1.0244204884e-01,8.8661480947e+00,8.8653363117e+00,8.8665989352e+00
-1.0236204724e-01,8.8717909289e+00,8.8709785938e+00,8.8722432884e+00
-1.0228204564e-01,8.8774402739e+00,8.8766266903e+00,8.8778934602e+00
-1.0220204404e-01,8.8830961393e+00,8.8822812344e+00,8.8835500836e+00
-1.0212204244e-01,8.8887585345e+00,8.8879423753e+00,8.8892133093e+00
-1.0204204084e-01,8.8944274690e+00,8.8936100529e+00,8.8948830764e+00
-1.0196203924e-01,8.9001029525e+00,8.8992603586e+00,8.9005354611e+00
-1.0188203764e-01,8.9057849944e+00,8.9049657735e+00,8.9062429910e+00
-1.0180203604e-01,8.9114736043e+00,8.9106531193e+00,8.9119324407e+00
-1.0172203444e-01,8.9171687918e+00,8.9163470400e+00,8.9176284701e+00
-1.0164203284e-01,8.9228705665e+00,8.9220475453e+00,8.9233310889e+00
-1.0156203124e-01,8.9285789379e+00,8.9277546447e+00,8.9290403066e+00
-1.0148202964e-01,8.9342939158e+00,8.9334683478e+00,8.9347561330e+00
-1.0140202804e-01,8.9400155097e+00,8.9391886642e+00,8.9404785775e+00
-1.0132202644e-01,8.9457437292e+00,8.9449156036e+00,8.9462076498e+00
-1.0124202484e-01,8.9514785841e+00,8.9506491756e+00,8.9519433597e+00
-1.0116202324e-01,8.9572200839e+00,8.9563893900e+00,8.9576857168e+00
-1.0108202164e-01,8.9629682385e+00,8.9621362562e+00,8.9634347308e+00
-1.0100202004e-01,8.9687033526e+00,8.9678897842e+00,8.9691904114e+00
-1.0092201844e-01,8.9744648383e+00,8.9736499834e+00,8.9749527682e+00
-1.0084201684e-01,8.9802330079e+00,8.9794168638e+00,8.9807218111e+00
-1.0076201524e-01,8.9860078709e+00,8.9851904349e+00,8.9864975497e+00
-1.0068201364e-01,8.9917894372e+00,8.9909707065e+00,8.9922799939e+00
-1.0060201204e-01,8.9975777166e+00,8.9967576885e+00,8.9980691533e+00
-1.0052201044e-01,9.0033727187e+00,9.0025513904e+00,9.0038650378e+00
-1.0044200884e-01,9.0091744535e+00,9.0083518222e+00,9.0096676572e+00
-1.0036200724e-01,9.0149829306e+00,9.0141589936e+00,9.0154770212e+00
-1.0028200564e-01,9.0207981599e+00,9.0199729145e+00,9.0212931397e+00
-1.0020200404e-01,9.0266201513e+00,9.0257935945e+00,9.0271160225e+00
-1.0012200244e-01,9.0324489145e+00,9.0316210436e+00,9.0329456795e+00
-1.0004200084e-01,9.0382844594e+00,9.0374552717e+00,9.0387821205e+00
-9.9961999240e-02,9.0441267959e+00,9.0432962885e+00,9.0446253554e+00
-9.9881997640e-02,9.0499759338e+00,9.0491441039e+00,9.0504753940e+00
-9.9801996040e-02,9.0558318831e+00,9.0549987279e+00,9.0563322464e+00
-9.9721994440e-02,9.0616946537e+00,9.0608601703e+00,9.0621959223e+00
-9.9641992840e-02,9.0675642554e+00,9.0667284410e+00,9.0680664317e+00
-9.9561991240e-02,9.0734406982e+00,9.0726035499e+00,9.0739437845e+00
-9.9481989640e-02,9.0793239920e+00,9.0784855070e+00,9.0798279907e+00
-9.9401988040e-02,9.0852141468e+00,9.0843743223e+00,9.0857190603e+00
-9.9321986440e-02,9.0911111725e+00,9.0902700056e+00,9.0916170032e+00
-9.9241984840e-02,9.0970150792e+00,9.0961725670e+00,9.0975218294e+00
-9.9161983240e-02,9.1029265818e+00,9.1020820164e+00,9.1034335490e+00
-9.9081981640e-02,9.1088442812e+00,9.1079983639e+00,9.1093521718e+00
-9.9001980040e-02,9.1147688915e+00,9.1139216195e+00,9.1152777080e+00
-9.8921978440e-02,9.1207004228e+00,9.1198517931e+00,9.1212101677e+00
-9.8841976840e-02,9.1266388851e+00,9.1257888949e+00,9.1271495607e+00
-9.8761975240e-02,9.1325842885e+00,9.1317329348e+00,9.1330958973e+00
-9.8681973639e-02,9.1385366431e+00,9.1376839229e+00,9.1390491875e+00
-9.8601972039e-02,9.1444959589e+00,9.1436418694e+00,9.1450094413e+00
-9.8521970439e-02,9.1504622461e+00,9.1496067843e+00,9.1509766690e+00
-9.8441968839e-02,9.1564355147e+00,9.1555786777e+00,9.1569508805e+00
-9.8361967239e-02,9.1624157749e+00,9.1615575597e+00,9.1629320861e+00
-9.8281965639e-02,9.1684030367e+00,9.1675434404e+00,9.1689202959e+00
-9.8201964039e-02,9.1743973105e+00,9.1735363300e+00,9.1749155200e+00
-9.8121962439e-02,9.1803986063e+00,9.1795362387e+00,9.1809177686e+00
-9.8041960839e-02,9.1864069342e+00,9.1855431766e+00,9.1869270519e+00
-9.7961959239e-02,9.1924223046e+00,9.1915571539e+00,9.1929433801e+00
-9.7881957639e-02,9.1984447275e+00,9.1975781807e+00,9.1989667634e+00
-9.7801956039e-02,9.2044742132e+00,9.2036062673e+00,9.2049972120e+00
-9.7721954439e-02,9.2105102558e+00,9.2096414240e+00,9.2110347362e+00
-9.7641952839e-02,9.2165538971e+00,9.2156836608e+00,9.2170793461e+00
-9.7561951239e-02,9.2226046320e+00,9.2217329882e+00,9.2231310521e+00
-9.7481949639e-02,9.2286624706e+00,9.2277641116e+00,9.2291645429e+00
-9.7401948039e-02,9.2347274233e+00,9.2338276389e+00,9.2352304600e+00
-9.7321946439e-02,9.2407995002e+00,9.2398982876e+00,9.2413035041e+00
-9.7241944839e-02,9.2468787119e+00,9.2459760677e+00,9.2473836854e+00
-9.7161943239e-02,9.2529650046e+00,9.2520609898e+00,9.2534710142e+00
-9.7081941639e-02,9.2590585158e+00,9.2581530641e+00,9.2595655009e+00
-9.7001940039e-02,9.2651591927e+00,9.2642523009e+00,9.2656671559e+00
-9.6921938439e-02,9.2712670454e+00,9.2703587107e+00,9.2717759894e+00
-9.6841936839e-02,9.2773828324e+00,9.2764723036e+00,9.2778920119e+00
-9.6761935239e-02,9.2835050691e+00,9.2825930902e+00,9.2840152338e+00
-9.6681933639e-02,9.2896345128e+00,9.2887210807e+00,9.2901456653e+00
-9.6601932039e-02,9.2957711741e+00,9.2948562857e+00,9.2962833171e+00
-9.6521930439e-02,9.3019150633e+00,9.3009980758e+00,9.3024275599e+00
-9.6441928839e-02,9.3080661908e+00,9.3071477405e+00,9.3085796831e+00
-9.6361927239e-02,9.3142245671e+00,9.3133046509e+00,9.3147390577e+00
-9.6281925639e-02,9.3203902026e+00,9.3194688174e+00,9.3209056943e+00
-9.6201924038e-02,9.3265631078e+00,9.3256402505e+00,9.3270796032e+00
-9.6121922438e-02,9.3327432932e+00,9.3318189606e+00,9.3332607951e+00
-9.6041920838e-02,9.3389307693e+00,9.3380049581e+00,9.3394492803e+00
-9.5961919238e-02,9.3451255465e+00,9.3441982537e+00,9.3456450694e+00
-9.5881917638e-02,9.3513276354e+00,9.3503988577e+00,9.3518481730e+00
-9.5801916038e-02,9.3575370466e+00,9.3566067808e+00,9.3580586015e+00
-9.5721914438e-02,9.3637537904e+00,9.3628220335e+00,9.3642763655e+00
-9.5641912838e-02,9.3699778776e+00,9.3690446262e+00,9.3705014756e+00
-9.5561911238e-02,9.3762093187e+00,9.3752745696e+00,9.3767339424e+00
-9.5481909638e-02,9.3824481242e+00,9.3815118741e+00,9.3829737763e+00
-9.5401908038e-02,9.3886943047e+00,9.3877565505e+00,9.3892209881e+00
-9.5321906438e-02,9.3949478708e+00,9.3940086093e+00,9.3954755883e+00
-9.5241904838e-02,9.4012088332e+00,9.4002680611e+00,9.4017375876e+00
-9.5161903238e-02,9.4074772025e+00,9.4065349165e+00,9.4080069966e+00
-9.5081901638e-02,9.4137529893e+00,9.4128091862e+00,9.4142838259e+00
-9.5001900038e-02,9.4200362042e+00,9.4190908807e+00,9.4205680862e+00
-9.4921898438e-02,9.4263268580e+00,9.4253800108e+00,9.4268597882e+00
-9.4841896838e-02,9.4326249612e+00,9.4316765871e+00,9.4331589426e+00
-9.4761895238e-02,9.4389305247e+00,9.4379806203e+00,9.4394655600e+00
-9.4681893638e-02,9.4452435590e+00,9.4442921211e+00,9.4457796511e+00
-9.4601892038e-02,9.4515640749e+00,9.4506111001e+00,9.4521012268e+00
-9.4521890438e-02,9.4578920832e+00,9.4569375682e+00,9.4584302977e+00
-9.4441888838e-02,9.4642275944e+00,9.4632715359e+00,9.4647668745e+00
-9.4361887238e-02,9.4705706195e+00,9.4696384292e+00,9.4711364006e+00
-9.4281885638e-02,9.4769211692e+00,9.4759874395e+00,9.4774880325e+00
-9.4201884038e-02,9.4832792541e+00,9.4823439818e+00,9.4838472027e+00
-9.4121882438e-02,9.4896448852e+00,9.4887080668e+00,9.4902139219e+00
-9.4041880838e-02,9.4960180732e+00,9.4950797053e+00,9.4965882009e+00
-9.3961879238e-02,9.5023988289e+00,9.5014589082e+00,9.5029700507e+00
-9.3881877638e-02,9.5087871631e+00,9.5078456862e+00,9.5093594819e+00
-9.3801876038e-02,9.5151830867e+00,9.5142400501e+00,9.5157565054e+00
-9.3721874437e-02,9.5215866105e+00,9.5206420108e+00,9.5221611321e+00
-9.3641872837e-02,9.5279977453e+00,9.5270515791e+00,9.5285733729e+00
-9.3561871237e-02,9.5344165021e+00,9.5334687660e+00,9.5349932386e+00
-9.3481869637e-02,9.5408428917e+00,9.5398935821e+00,9.5414207401e+00
-9.3401868037e-02,9.5472769249e+00,9.5463260386e+00,9.5478558884e+00
-9.3321866437e-02,9.5537186128e+00,9.5527661461e+00,9.5542986942e+00
-9.3241864837e-02,9.5601679661e+00,9.5592139157e+00,9.5607491686e+00
-9.3161863237e-02,9.5666249959e+00,9.5656693582e+00,9.5672073225e+00
-9.3081861637e-02,9.5730897130e+00,9.5721324846e+00,9.5736731668e+00
-9.3001860037e-02,9.5795621285e+00,9.5785777634e+00,9.5801211518e+00
-9.2921858437e-02,9.5860157192e+00,9.5850562792e+00,9.5866023987e+00
-9.2841856837e-02,9.5925035520e+00,9.5915425117e+00,9.5930913688e+00
-9.2761855237e-02,9.5989991161e+00,9.5980364719e+00,9.5995880733e+00
-9.2681853637e-02,9.6055024224e+00,9.6045381708e+00,9.6060925232e+00
-9.2601852037e-02,9.6120134819e+00,9.6110476194e+00,9.6126047294e+00
-9.2521850437e-02,9.6185323057e+00,9.6175648287e+00,9.6191247030e+00
-9.2441848837e-02,9.6250589048e+00,9.6240898098e+00,9.6256524550e+00
-9.2361847237e-02,9.6315932901e+00,9.6306225735e+00,9.6321879965e+00
-9.2281845637e-02,9.6381354729e+00,9.6371631311e+00,9.6387313385e+00
-9.2201844037e-02,9.6446854640e+00,9.6437114934e+00,9.6452824921e+00
-9.2121842437e-02,9.6512432747e+00,9.6502676717e+00,9.6518414684e+00
-9.2041840837e-02,9.6578089159e+00,9.6568316770e+00,9.6584082784e+00
-9.1961839237e-02,9.6643823988e+00,9.6634035203e+00,9.6649829334e+00
-9.1881837637e-02,9.6709897305e+00,9.6700092958e+00,9.6715915452e+00
-9.1801836037e-02,9.6775789418e+00,9.6765968594e+00,9.6781819341e+00
-9.1721834437e-02,9.6841760281e+00,9.6831922944e+00,9.6847802013e+00
-9.1641832837e-02,9.6907810006e+00,9.6897956119e+00,9.6913863579e+00
-9.1561831237e-02,9.6973938703e+00,9.6964068230e+00,9.6980004151e+00
-9.1481829637e-02,9.7040146485e+00,9.7030259389e+00,9.7046223840e+00
-9.1401828037e-02,9.7106433464e+00,9.7096529707e+00,9.7112522758e+00
-9.1321826437e-02,9.7172799751e+00,9.7162879297e+00,9.7178901017e+00
-9.1241824836e-02,9.7239245457e+00,9.7229308270e+00,9.7245358730e+00
-9.1161823236e-02,9.7305770696e+00,9.7295816737e+00,9.7311896007e+00
-9.1081821636e-02,9.7372375579e+00,9.7362404812e+00,9.7378512962e+00
-9.1001820036e-02,9.7439060219e+00,9.7429072606e+00,9.7445209707e+00
-9.0921818436e-02,9.7505824727e+00,9.7495820232e+00,9.7511986354e+00
-9.0841816836e-02,9.7572669217e+00,9.7562647801e+00,9.7578843017e+00
-9.0761815236e-02,9.7639325431e+00,9.7629555427e+00,9.7645779806e+00
-9.0681813636e-02,9.7706330104e+00,9.7696543222e+00,9.7712796837e+00
-9.0601812036e-02,9.7773415096e+00,9.7763611298e+00,9.7779894220e+00
-9.0521810436e-02,9.7840580521e+00,9.7830759769e+00,9.7847072070e+00
-9.0441808836e-02,9.7907826491e+00,9.7897988747e+00,9.7914330499e+00
-9.0361807236e-02,9.7975153120e+00,9.7965298345e+00,9.7981669621e+00
-9.0281805636e-02,9.8042560520e+00,9.8032431779e+00,9.8048832478e+00
-9.0201804036e-02,9.8110048805e+00,9.8099902859e+00,9.8116333228e+00
-9.0121802436e-02,9.8177618089e+00,9.8167454900e+00,9.8183915011e+00
-9.0041800836e-02,9.8245268484e+00,9.8235088014e+00,9.8251577940e+00
-8.9961799236e-02,9.8313000105e+00,9.8302802316e+00,9.8319322129e+00
-8.9881797636e-02,9.8380813065e+00,9.8370597917e+00,9.8387147693e+00
-8.9801796036e-02,9.8448707478e+00,9.8438474933e+00,9.8455054745e+00
-8.9721794436e-02,9.8516683458e+00,9.8506433478e+00,9.8523043399e+00
-8.9641792836e-02,9.8584741119e+00,9.8574473664e+00,9.8591113769e+00
-8.9561791236e-02,9.8652880575e+00,9.8642595606e+00,9.8659265970e+00
-8.9481789636e-02,9.8721101940e+00,9.8710799418e+00,9.8727500116e+00
-8.9401788036e-02,9.8789405328e+00,9.8779085215e+00,9.8795816321e+00
-8.9321786436e-02,9.8857790854e+00,9.8847453110e+00,9.8864214699e+00
-8.9241784836e-02,9.8926258633e+00,9.8915903219e+00,9.8932695366e+00
-8.9161783236e-02,9.8994808779e+00,9.8984435655e+00,9.9001258437e+00
-8.9081781636e-02,9.9063441406e+00,9.9053050533e+00,9.9069904025e+00
-8.9001780036e-02,9.9132156630e+00,9.9121747968e+00,9.9138632245e+00
-8.8921778436e-02,9.9200955315e+00,9.9190528074e+00,9.9207443214e+00
-8.8841776836e-02,9.9269836070e+00,9.9259390967e+00,9.9276337045e+00
-8.8761775236e-02,9.9338799767e+00,9.9328336761e+00,9.9345313855e+00
-8.8681773635e-02,9.9407846521e+00,9.9397365572e+00,9.9414373758e+00
-8.8601772035e-02,9.9476976446e+00,9.9466742847e+00,9.9483782382e+00
-8.8521770435e-02,9.9546189658e+00,9.9535938138e+00,9.9553008920e+00
-8.8441768835e-02,9.9615486273e+00,9.9605216792e+00,9.9622318898e+00
-8.8361767235e-02,9.9684866406e+00,9.9674578922e+00,9.9691712431e+00
-8.8281765635e-02,9.9754330172e+00,9.9744024646e+00,9.9761189634e+00
-8.8201764035e-02,9.9823877688e+00,9.9813554078e+00,9.9830750625e+00
-8.8121762435e-02,9.9893509069e+00,9.9883167335e+00,9.9900395519e+00
-8.8041760835e-02,9.9963496724e+00,9.9952864532e+00,9.9970124431e+00
-8.7961759235e-02,1.0003329630e+01,1.0002264578e+01,1.0003993748e+01
-8.7881757635e-02,1.0010318008e+01,1.0009251121e+01,1.0010983478e+01
-8.7801756035e-02,1.0017314819e+01,1.0016246092e+01,1.0017981644e+01
-8.7721754435e-02,1.0024320075e+01,1.0023249504e+01,1.0024988259e+01
-8.7641752835e-02,1.0031333787e+01,1.0030261367e+01,1.0032003334e+01
-8.7561751235e-02,1.0038355967e+01,1.0037281695e+01,1.0039026881e+01
-8.7481749635e-02,1.0045386626e+01,1.0044310497e+01,1.0046058911e+01
-8.7401748035e-02,1.0052425776e+01,1.0051347787e+01,1.0053099436e+01
-8.7321746435e-02,1.0059473429e+01,1.0058393575e+01,1.0060148467e+01
-8.7241744835e-02,1.0066529597e+01,1.0065441360e+01,1.0067199462e+01
-8.7161743235e-02,1.0073594291e+01,1.0072483980e+01,1.0074265539e+01
-8.7081741635e-02,1.0080667522e+01,1.0079555324e+01,1.0081319977e+01
-8.7001740035e-02,1.0087749303e+01,1.0086635213e+01,1.0088403142e+01
-8.6921738435e-02,1.0094839645e+01,1.0093723660e+01,1.0095494873e+01
-8.6841736835e-02,1.0101938561e+01,1.0100820675e+01,1.0102595181e+01
-8.6761735235e-02,1.0109046061e+01,1.0107926270e+01,1.0109704077e+01
-8.6681733635e-02,1.0116162157e+01,1.0115040458e+01,1.0116821574e+01
-8.6601732035e-02,1.0123286861e+01,1.0122163250e+01,1.0123947683e+01
-8.6521730435e-02,1.0130420186e+01,1.0129294657e+01,1.0131082416e+01
-8.6441728835e-02,1.0137562142e+01,1.0136434692e+01,1.0138225784e+01
-8.6361727235e-02,1.0144712741e+01,1.0143583366e+01,1.0145377800e+01
-8.6281725635e-02,1.0151871995e+01,1.0150740690e+01,1.0152538476e+01
-8.6201724034e-02,1.0159039917e+01,1.0157906678e+01,1.0159707822e+01
-8.6121722434e-02,1.0166216517e+01,1.0165081339e+01,1.0166885852e+01
-8.6041720834e-02,1.0173401808e+01,1.0172264687e+01,1.0174072576e+01
